project,sprint.name,startDate,endDate,velocity,work_capacity,focus_factor,sprint_length,baseline,velocity_increase,P,H,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity
xd,Sprint 38,2014-11-03 20:09:29.715000+00:00,2014-11-19 05:09:00+00:00,129.0,175.0,0.7371428571428571,15,8.0,1612.5,4,1,"['grenfro' 'iperumal' 'hillert' 'thomas.risberg' 'dturanski' 'mbogoevici'
 'grussell' 'mark.fisher' 'sabby' nan 'eric.bottard' 'kparikh' 'jvalkeal'
 'liujiong']","['pperalta' 'chrisschaefer' 'eric.bottard' 'mark.fisher' 'grenfro'
 'thomas.risberg' 'mbogoevici' 'sabby' 'hillert' 'dturanski' nan
 'jvalkeal' 'iperumal' 'grussell']",14.0,2.0,2.0,14,0.03571428571428571,0.03571428571428571,38,1.6666666666666667,0.6,9.214285714285714
xd,Sprint 39,2014-11-21 01:08:00+00:00,2014-12-06 05:08:00+00:00,51.0,101.0,0.504950495049505,15,8.0,637.5,4,0,"[nan 'grussell' 'hillert' 'iperumal' 'eric.bottard' 'grenfro'
 'mark.pollack' 'mark.fisher' 'dturanski' 'pperalta' 'thomas.risberg']","['grenfro' 'iperumal' 'hillert' 'thomas.risberg' 'dturanski' 'mbogoevici'
 'grussell' 'mark.fisher' 'sabby' nan 'eric.bottard' 'kparikh' 'jvalkeal'
 'liujiong']",14.0,2.0,5.0,11,0.1,0.04,39,2.1666666666666665,0.46153846153846156,4.636363636363637
xd,Sprint 40,2014-12-08 19:18:09.888000+00:00,2014-12-23 07:18:00+00:00,96.0,113.0,0.8495575221238938,14,8.0,1200.0,4,1,"['mark.pollack' 'thomas.risberg' 'grussell' 'mbogoevici' 'grenfro'
 'dturanski' 'eric.bottard' 'hillert' nan 'iperumal' 'jvalkeal']","['mark.fisher' 'wkoh' 'iperumal' 'mark.pollack' 'hillert' 'dturanski'
 'thomas.risberg' nan 'luke' 'grussell']",10.0,4.0,3.0,11,0.07142857142857142,0.09523809523809523,40,2.1666666666666665,0.46153846153846156,8.727272727272727
xd,Sprint 41,2015-01-05 18:27:36.017000+00:00,2015-01-29 06:27:00+00:00,166.0,204.0,0.8137254901960784,23,8.0,2075.0,4,1,"['iperumal' 'mbogoevici' 'thomas.risberg' 'grenfro' 'dturanski' 'hillert'
 'pperalta' 'eric.bottard' 'mark.pollack' 'grussell' 'mark.fisher' nan]","['mark.pollack' 'thomas.risberg' 'grussell' 'mbogoevici' 'grenfro'
 'dturanski' 'eric.bottard' 'hillert' nan 'iperumal' 'jvalkeal']",11.0,2.0,1.0,12,0.021739130434782608,0.043478260869565216,41,1.5,0.6666666666666666,13.833333333333334
xd,Sprint 42,2015-01-29 20:09:13.198000+00:00,2015-02-07 07:09:00+00:00,84.0,95.0,0.8842105263157894,8,8.0,1050.0,4,1,"['dturanski' 'grussell' 'mbogoevici' 'thomas.risberg' 'mminella'
 'eric.bottard' 'iperumal' 'sabby' 'mark.pollack' 'hillert' 'grenfro']","['iperumal' 'mbogoevici' 'thomas.risberg' 'grenfro' 'dturanski' 'hillert'
 'pperalta' 'eric.bottard' 'mark.pollack' 'grussell' 'mark.fisher' nan]",12.0,2.0,3.0,11,0.06521739130434782,0.043478260869565216,42,1.8333333333333333,0.5454545454545455,7.636363636363637
xd,Sprint 43,2015-02-12 00:27:04.161000+00:00,2015-02-21 06:27:00+00:00,14.0,50.0,0.28,9,8.0,175.0,2,0,['iperumal' 'mbogoevici' 'grenfro' 'thomas.risberg'],"['dturanski' 'grussell' 'mbogoevici' 'thomas.risberg' 'mminella'
 'eric.bottard' 'iperumal' 'sabby' 'mark.pollack' 'hillert' 'grenfro']",11.0,0.0,7.0,4,0.23333333333333334,0.0,43,2.1666666666666665,0.46153846153846156,3.5
xd,Sprint 44,2015-02-23 17:11:58.877000+00:00,2015-03-07 02:30:00+00:00,70.0,119.0,0.5882352941176471,11,8.0,875.0,4,0,"['grenfro' 'mbogoevici' 'grussell' 'thomas.risberg' 'iperumal' 'pperalta'
 'mark.fisher' 'mark.pollack' 'hillert' 'eric.bottard' 'dturanski' nan]",['iperumal' 'mbogoevici' 'grenfro' 'thomas.risberg'],4.0,8.0,0.0,12,0.0,0.25,44,2.3333333333333335,0.42857142857142855,5.833333333333333
xd,Sprint 45,2015-03-09 16:32:38.633000+00:00,2015-03-21 01:32:00+00:00,55.0,99.0,0.5555555555555556,11,8.0,687.5,4,0,"['dturanski' 'iperumal' 'eric.bottard' nan 'pperalta' 'thomas.risberg'
 'mark.pollack' 'grussell' 'mminella' 'mark.fisher']","['grenfro' 'mbogoevici' 'grussell' 'thomas.risberg' 'iperumal' 'pperalta'
 'mark.fisher' 'mark.pollack' 'hillert' 'eric.bottard' 'dturanski' nan]",12.0,1.0,3.0,10,0.06818181818181818,0.022727272727272728,45,1.6666666666666667,0.6,5.5
xd,Sprint 46,2015-03-23 17:04:18.741000+00:00,2015-04-04 01:04:00+00:00,46.0,83.0,0.5542168674698795,11,8.0,575.0,4,0,"['eric.bottard' 'hillert' 'grussell' 'mbogoevici' 'dturanski' 'iperumal'
 'grenfro' 'jvalkeal' 'mark.fisher']","['dturanski' 'iperumal' 'eric.bottard' nan 'pperalta' 'thomas.risberg'
 'mark.pollack' 'grussell' 'mminella' 'mark.fisher']",10.0,4.0,5.0,9,0.13157894736842105,0.10526315789473684,46,2.5,0.4,5.111111111111111
xd,Sprint 47,2015-04-06 17:22:32.410000+00:00,2015-04-25 01:22:00+00:00,57.0,113.0,0.504424778761062,18,8.0,712.5,4,0,"['grenfro' 'iperumal' 'hillert' 'dturanski' 'mark.fisher' 'mminella'
 'mbogoevici' 'grussell' 'thomas.risberg' 'eric.bottard' 'pperalta']","['eric.bottard' 'hillert' 'grussell' 'mbogoevici' 'dturanski' 'iperumal'
 'grenfro' 'jvalkeal' 'mark.fisher']",9.0,3.0,1.0,11,0.025,0.075,47,1.6666666666666667,0.6,5.181818181818182
xd,Sprint 48,2015-04-27 17:13:09.348000+00:00,2015-05-09 00:13:00+00:00,55.0,125.0,0.44,11,8.0,687.5,4,0,"['mark.pollack' 'thomas.risberg' 'grussell' 'iperumal' 'dturanski'
 'eric.bottard' 'grenfro' 'mark.fisher' nan 'hillert']","['grenfro' 'iperumal' 'hillert' 'dturanski' 'mark.fisher' 'mminella'
 'mbogoevici' 'grussell' 'thomas.risberg' 'eric.bottard' 'pperalta']",11.0,2.0,3.0,10,0.07142857142857142,0.047619047619047616,48,1.8333333333333333,0.5454545454545455,5.5
xd,Sprint 49,2015-05-11 18:10:21.523000+00:00,2015-05-22 23:10:00+00:00,112.0,143.0,0.7832167832167832,11,8.0,1400.0,4,1,"['smaldini' 'thomas.risberg' 'pperalta' 'iperumal' 'hillert' 'mbogoevici'
 'aclement' 'grenfro' 'grussell' 'mark.pollack' 'thomasd' 'mminella'
 'jbrisbin' 'dturanski' 'eric.bottard' nan]","['mark.pollack' 'thomas.risberg' 'grussell' 'iperumal' 'dturanski'
 'eric.bottard' 'grenfro' 'mark.fisher' nan 'hillert']",10.0,7.0,1.0,16,0.019230769230769232,0.1346153846153846,49,2.3333333333333335,0.42857142857142855,7.0
xd,Sprint 50,2015-05-26 17:04:32.601000+00:00,2015-06-09 01:04:00+00:00,77.0,128.0,0.6015625,13,8.0,962.5,4,0,"['jvalkeal' nan 'thomas.risberg' 'iperumal' 'dturanski' 'mbogoevici'
 'eric.bottard' 'pperalta' 'grussell' 'hillert' 'mark.pollack' 'grenfro'
 'mminella']","['grussell' 'jencompgeek' 'luke' 'dturanski' 'iperumal' 'mark.pollack'
 'hillert' 'eric.bottard' 'wkoh']",9.0,7.0,3.0,13,0.06818181818181818,0.1590909090909091,50,2.6666666666666665,0.375,5.923076923076923
xd,Sprint 51,2015-06-09 15:53:44.142000+00:00,2015-06-22 23:23:00+00:00,69.0,116.0,0.5948275862068966,13,8.0,862.5,4,0,"['grenfro' 'thomas.risberg' 'grussell' 'hillert' 'iperumal' 'mminella'
 'mbogoevici' 'eric.bottard' nan 'mark.pollack' 'mark.fisher' 'abilan']","['jvalkeal' nan 'thomas.risberg' 'iperumal' 'dturanski' 'mbogoevici'
 'eric.bottard' 'pperalta' 'grussell' 'hillert' 'mark.pollack' 'grenfro'
 'mminella']",13.0,2.0,3.0,12,0.06,0.04,51,1.8333333333333333,0.5454545454545455,5.75
xd,Sprint 52,2015-06-23 16:05:37.025000+00:00,2015-07-08 00:35:00+00:00,47.0,58.0,0.8103448275862069,14,8.0,587.5,4,1,"['hillert' 'iperumal' 'mbogoevici' 'thomas.risberg' 'mark.fisher'
 'grenfro' 'mark.pollack' 'eric.bottard' 'mminella' 'dturanski']","['grenfro' 'thomas.risberg' 'grussell' 'hillert' 'iperumal' 'mminella'
 'mbogoevici' 'eric.bottard' nan 'mark.pollack' 'mark.fisher' 'abilan']",12.0,1.0,3.0,10,0.06818181818181818,0.022727272727272728,52,1.6666666666666667,0.6,4.7
xd,Sprint 53,2015-07-08 19:49:30.751000+00:00,2015-07-21 23:19:00+00:00,88.0,106.0,0.8301886792452831,13,8.0,1100.0,4,1,"['thomas.risberg' 'eric.bottard' 'dturanski' 'jvalkeal' 'grenfro'
 'mbogoevici' 'grussell' 'mark.pollack' 'hillert' 'pperalta' 'mark.fisher'
 'iperumal']","['hillert' 'iperumal' 'mbogoevici' 'thomas.risberg' 'mark.fisher'
 'grenfro' 'mark.pollack' 'eric.bottard' 'mminella' 'dturanski']",10.0,3.0,1.0,12,0.022727272727272728,0.06818181818181818,53,1.6666666666666667,0.6,7.333333333333333
xd,Sprint 54,2015-07-22 16:10:55.783000+00:00,2015-08-05 02:00:00+00:00,55.0,92.0,0.5978260869565217,13,8.0,687.5,4,0,"['mark.pollack' 'mbogoevici' 'pperalta' 'mark.fisher' 'hillert' 'grenfro'
 'jvalkeal' 'dturanski' 'pharris']","['thomas.risberg' 'eric.bottard' 'dturanski' 'jvalkeal' 'grenfro'
 'mbogoevici' 'grussell' 'mark.pollack' 'hillert' 'pperalta' 'mark.fisher'
 'iperumal']",12.0,1.0,4.0,9,0.09523809523809523,0.023809523809523808,54,1.8333333333333333,0.5454545454545455,6.111111111111111
xd,Sprint 55,2015-08-05 17:57:28.773000+00:00,2015-08-19 00:47:00+00:00,78.0,134.0,0.582089552238806,13,8.0,975.0,4,0,"['grenfro' 'iperumal' 'mark.fisher' 'jvalkeal' 'eric.bottard' 'pperalta'
 'dturanski' 'hillert' 'mbogoevici' nan]","['mark.pollack' 'mbogoevici' 'pperalta' 'mark.fisher' 'hillert' 'grenfro'
 'jvalkeal' 'dturanski' 'pharris']",9.0,3.0,2.0,10,0.05263157894736842,0.07894736842105263,55,1.8333333333333333,0.5454545454545455,7.8
xd,Sprint 56,2015-08-19 16:18:50.173000+00:00,2015-09-02 00:08:00+00:00,67.0,85.0,0.788235294117647,13,8.0,837.5,4,1,"['mbogoevici' 'grenfro' 'iperumal' 'mark.fisher' 'pperalta' 'dturanski'
 nan 'thomas.risberg' 'eric.bottard' 'mark.pollack' 'mminella']","['grenfro' 'iperumal' 'mark.fisher' 'jvalkeal' 'eric.bottard' 'pperalta'
 'dturanski' 'hillert' 'mbogoevici' nan]",10.0,3.0,2.0,11,0.047619047619047616,0.07142857142857142,56,1.8333333333333333,0.5454545454545455,6.090909090909091
xd,Sprint 57,2015-09-02 15:40:12.567000+00:00,2015-09-16 23:30:00+00:00,31.0,47.0,0.6595744680851063,14,8.0,387.5,3,0,"['iperumal' 'thomas.risberg' 'mark.fisher' 'pharris' 'eric.bottard'
 'hillert' 'jvalkeal' 'zteve' 'grenfro' nan 'mbogoevici']","['mbogoevici' 'grenfro' 'iperumal' 'mark.fisher' 'pperalta' 'dturanski'
 nan 'thomas.risberg' 'eric.bottard' 'mark.pollack' 'mminella']",11.0,4.0,4.0,11,0.09090909090909091,0.09090909090909091,57,2.3333333333333335,0.42857142857142855,2.8181818181818183
xd,Sprint 58,2015-09-21 17:01:06.207000+00:00,2015-10-03 00:51:00+00:00,56.0,82.0,0.6829268292682927,11,8.0,700.0,4,0,"['thomas.risberg' 'grenfro' 'eric.bottard' 'hillert' 'pharris' 'dturanski'
 'mbogoevici' 'mark.fisher' 'grussell' 'iperumal']","['iperumal' 'thomas.risberg' 'mark.fisher' 'pharris' 'eric.bottard'
 'hillert' 'jvalkeal' 'zteve' 'grenfro' nan 'mbogoevici']",11.0,2.0,3.0,10,0.07142857142857142,0.047619047619047616,58,1.8333333333333333,0.5454545454545455,5.6
xd,Sprint 59,2015-10-05 16:54:14.761000+00:00,2015-10-17 00:44:00+00:00,25.0,57.0,0.43859649122807015,11,8.0,312.5,3,0,"['thomas.risberg' 'grussell' 'mbogoevici' 'mark.fisher' 'mminella' 'sabby'
 'dturanski']","['thomas.risberg' 'grenfro' 'eric.bottard' 'hillert' 'pharris' 'dturanski'
 'mbogoevici' 'mark.fisher' 'grussell' 'iperumal']",10.0,2.0,5.0,7,0.14705882352941177,0.058823529411764705,59,2.1666666666666665,0.46153846153846156,3.5714285714285716
xd,Sprint 60,2015-10-19 17:04:56.465000+00:00,2015-10-31 00:00:00+00:00,53.0,61.0,0.8688524590163934,11,8.0,662.5,4,1,"['hillert' 'grenfro' 'aclement' 'grussell' 'eric.bottard' 'mark.pollack'
 'jvalkeal' 'iperumal' 'pharris' 'thomas.risberg']","['mark.fisher' 'aclement' 'jencompgeek' 'luke' 'eric.bottard' 'dturanski'
 nan 'grussell' 'iperumal' 'mark.pollack' 'hillert']",11.0,4.0,5.0,10,0.11904761904761904,0.09523809523809523,60,2.5,0.4,5.3
xd,Sprint 61,2015-11-02 17:41:25.157000+00:00,2015-11-14 00:37:00+00:00,31.0,45.0,0.6888888888888889,11,8.0,387.5,3,0,"['grussell' 'eric.bottard' 'hillert' 'thomas.risberg' 'grenfro' 'mminella'
 'mark.pollack' 'mbogoevici']","['hillert' 'grenfro' 'aclement' 'grussell' 'eric.bottard' 'mark.pollack'
 'jvalkeal' 'iperumal' 'pharris' 'thomas.risberg']",10.0,2.0,4.0,8,0.1111111111111111,0.05555555555555555,61,2.0,0.5,3.875
xd,Sprint 62,2015-11-16 16:10:26.278000+00:00,2015-11-27 17:06:00+00:00,6.0,11.0,0.5454545454545454,11,8.0,75.0,1,0,"['mminella' 'mbogoevici' 'grussell' 'jvalkeal' 'hillert' 'thomas.risberg'
 'sabby' 'pperalta']","['grussell' 'eric.bottard' 'hillert' 'thomas.risberg' 'grenfro' 'mminella'
 'mark.pollack' 'mbogoevici']",8.0,3.0,3.0,8,0.09375,0.09375,62,2.0,0.5,0.75
xd,Sprint 63,2015-11-30 16:32:01.258000+00:00,2015-12-11 17:28:00+00:00,12.0,16.0,0.75,11,8.0,150.0,2,1,['eric.bottard' 'jvalkeal' 'grussell' 'thomas.risberg'],"['mminella' 'mbogoevici' 'grussell' 'jvalkeal' 'hillert' 'thomas.risberg'
 'sabby' 'pperalta']",8.0,1.0,5.0,4,0.20833333333333334,0.041666666666666664,63,2.0,0.5,3.0
xd,Sprint 64,2015-12-17 18:20:12.425000+00:00,2015-12-26 02:16:00+00:00,1.0,1.0,1.0,8,8.0,12.5,1,0,['grussell'],['eric.bottard' 'jvalkeal' 'grussell' 'thomas.risberg'],4.0,0.0,3.0,1,0.3,0.0,64,1.5,0.6666666666666666,1.0
xd,Sprint 67,2016-02-01 17:20:13.656000+00:00,2016-02-13 01:16:00+00:00,12.0,18.0,0.6666666666666666,11,8.0,150.0,2,0,['grussell' 'hillert' nan],['grussell'],1.0,2.0,0.0,3,0.0,0.25,65,1.3333333333333333,0.75,4.0
xd,Sprint 68,2016-02-16 00:38:45.289000+00:00,2016-02-26 08:34:00+00:00,7.0,22.0,0.3181818181818182,10,8.0,87.5,1,0,['grussell' 'abilan' 'dturanski' nan 'iperumal'],['grussell' 'hillert' nan],3.0,3.0,1.0,5,0.0625,0.1875,66,1.6666666666666667,0.6,1.4
